Sample,Photo,Pixels,Area,Treatment,Time,Experiment
C3T3,C3T3_15,15,0.067,Control,End,Control End
C3T3,C3T3_15,54,0.24,Control,End,Control End
C3T3,C3T3_15,79,0.351,Control,End,Control End
C3T3,C3T3_15,22,0.098,Control,End,Control End
C3T3,C3T3_15,183,0.813,Control,End,Control End
C3T3,C3T3_15,428,1.902,Control,End,Control End
C3T3,C3T3_15,84,0.373,Control,End,Control End
C3T3,C3T3_15,167,0.742,Control,End,Control End
C3T3,C3T3_15,19,0.084,Control,End,Control End
C3T3,C3T3_15,55,0.244,Control,End,Control End
C3T3,C3T3_15,540,2.4,Control,End,Control End
C3T3,C3T3_15,37,0.164,Control,End,Control End
C3T3,C3T3_15,200,0.889,Control,End,Control End
C3T3,C3T3_15,35,0.156,Control,End,Control End
C3T3,C3T3_15,32,0.142,Control,End,Control End
C3T3,C3T3_15,13,0.058,Control,End,Control End
C3T3,C3T3_15,258,1.147,Control,End,Control End
C3T3,C3T3_15,206,0.916,Control,End,Control End
C3T3,C3T3_15,46,0.204,Control,End,Control End
C3T3,C3T3_15,71,0.316,Control,End,Control End
C3T3,C3T3_15,181,0.804,Control,End,Control End
C3T3,C3T3_15,143,0.636,Control,End,Control End
C3T3,C3T3_15,28,0.124,Control,End,Control End
C3T3,C3T3_15,268,1.191,Control,End,Control End
C3T3,C3T3_15,65,0.289,Control,End,Control End
C3T3,C3T3_15,65,0.289,Control,End,Control End
C3T3,C3T3_15,21,0.093,Control,End,Control End
C3T3,C3T3_15,179,0.796,Control,End,Control End
C3T3,C3T3_15,82,0.364,Control,End,Control End
C3T3,C3T3_15,109,0.484,Control,End,Control End
C3T3,C3T3_15,957,4.253,Control,End,Control End
C3T3,C3T3_15,11,0.049,Control,End,Control End
C3T3,C3T3_15,57,0.253,Control,End,Control End
C3T3,C3T3_15,294,1.307,Control,End,Control End
C3T3,C3T3_15,29,0.129,Control,End,Control End
C3T3,C3T3_15,65,0.289,Control,End,Control End
C3T3,C3T3_15,89,0.396,Control,End,Control End
C3T3,C3T3_15,39,0.173,Control,End,Control End
C3T3,C3T3_15,31,0.138,Control,End,Control End
C3T3,C3T3_15,67,0.298,Control,End,Control End
C3T3,C3T3_15,57,0.253,Control,End,Control End
C3T3,C3T3_15,287,1.276,Control,End,Control End
C3T3,C3T3_15,164,0.729,Control,End,Control End
C3T3,C3T3_15,116,0.516,Control,End,Control End
C3T3,C3T3_15,121,0.538,Control,End,Control End
C3T3,C3T3_15,36,0.16,Control,End,Control End
C3T3,C3T3_15,64,0.284,Control,End,Control End
C3T3,C3T3_15,254,1.129,Control,End,Control End
C3T3,C3T3_15,31,0.138,Control,End,Control End
C3T3,C3T3_15,315,1.4,Control,End,Control End
C3T3,C3T3_15,228,1.013,Control,End,Control End
C3T3,C3T3_15,393,1.747,Control,End,Control End
C3T3,C3T3_15,88,0.391,Control,End,Control End
C3T3,C3T3_15,105,0.467,Control,End,Control End
C3T3,C3T3_15,74,0.329,Control,End,Control End
C3T3,C3T3_15,74,0.329,Control,End,Control End
C3T3,C3T3_15,152,0.676,Control,End,Control End
C3T3,C3T3_15,185,0.822,Control,End,Control End
C3T3,C3T3_15,14,0.062,Control,End,Control End
C3T3,C3T3_15,96,0.427,Control,End,Control End
C3T3,C3T3_15,22,0.098,Control,End,Control End
C3T3,C3T3_15,28,0.124,Control,End,Control End
C3T3,C3T3_15,47,0.209,Control,End,Control End
C3T3,C3T3_15,27,0.12,Control,End,Control End
C3T3,C3T3_15,121,0.538,Control,End,Control End
C3T3,C3T3_15,105,0.467,Control,End,Control End
C3T3,C3T3_15,269,1.196,Control,End,Control End
C3T3,C3T3_15,50,0.222,Control,End,Control End
C3T3,C3T3_15,140,0.622,Control,End,Control End
C3T3,C3T3_15,490,2.178,Control,End,Control End
C3T3,C3T3_15,33,0.147,Control,End,Control End
C3T3,C3T3_15,36,0.16,Control,End,Control End
C3T3,C3T3_15,753,3.347,Control,End,Control End
C3T3,C3T3_15,309,1.373,Control,End,Control End
C3T3,C3T3_15,22,0.098,Control,End,Control End
C3T3,C3T3_15,28,0.124,Control,End,Control End
C3T3,C3T3_15,220,0.978,Control,End,Control End
C3T3,C3T3_15,27,0.12,Control,End,Control End
C3T3,C3T3_15,45,0.2,Control,End,Control End
C3T3,C3T3_15,68,0.302,Control,End,Control End
C3T3,C3T3_15,51,0.227,Control,End,Control End
C3T3,C3T3_15,41,0.182,Control,End,Control End
C3T3,C3T3_15,160,0.711,Control,End,Control End
C3T3,C3T3_15,35,0.156,Control,End,Control End
C3T3,C3T3_15,21,0.093,Control,End,Control End
C3T3,C3T3_15,28,0.124,Control,End,Control End
C3T3,C3T3_15,110,0.489,Control,End,Control End
C3T3,C3T3_15,52,0.231,Control,End,Control End
C3T3,C3T3_15,31,0.138,Control,End,Control End
C3T3,C3T3_15,242,1.076,Control,End,Control End
C3T3,C3T3_15,216,0.96,Control,End,Control End
C3T3,C3T3_15,27,0.12,Control,End,Control End
C3T3,C3T3_15,146,0.649,Control,End,Control End
C3T3,C3T3_15,270,1.2,Control,End,Control End
C3T3,C3T3_15,117,0.52,Control,End,Control End
C3T3,C3T3_15,25,0.111,Control,End,Control End
C3T3,C3T3_15,208,0.924,Control,End,Control End
C3T3,C3T3_15,283,1.258,Control,End,Control End
C3T3,C3T3_15,66,0.293,Control,End,Control End
C3T3,C3T3_15,104,0.462,Control,End,Control End
C3T3,C3T3_15,45,0.2,Control,End,Control End
C3T3,C3T3_15,65,0.289,Control,End,Control End
C3T3,C3T3_15,73,0.324,Control,End,Control End
C3T3,C3T3_15,58,0.258,Control,End,Control End
C3T3,C3T3_15,23,0.102,Control,End,Control End
C3T3,C3T3_15,28,0.124,Control,End,Control End
C3T3,C3T3_15,38,0.169,Control,End,Control End
C3T3,C3T3_15,170,0.756,Control,End,Control End
C3T3,C3T3_15,77,0.342,Control,End,Control End
C3T3,C3T3_15,34,0.151,Control,End,Control End
C3T3,C3T3_15,408,1.813,Control,End,Control End
C3T3,C3T3_15,96,0.427,Control,End,Control End
C3T3,C3T3_15,25,0.111,Control,End,Control End
C3T3,C3T3_15,16,0.071,Control,End,Control End
C3T3,C3T3_15,908,4.036,Control,End,Control End
C3T3,C3T3_15,14,0.062,Control,End,Control End
C3T3,C3T3_15,116,0.516,Control,End,Control End
C3T3,C3T3_15,371,1.649,Control,End,Control End
C3T3,C3T3_15,37,0.164,Control,End,Control End
C3T3,C3T3_15,52,0.231,Control,End,Control End
C3T3,C3T3_15,54,0.24,Control,End,Control End
C3T3,C3T3_15,30,0.133,Control,End,Control End
C3T3,C3T3_15,116,0.516,Control,End,Control End
C3T3,C3T3_15,17,0.076,Control,End,Control End
C3T3,C3T3_15,36,0.16,Control,End,Control End
C3T3,C3T3_15,190,0.844,Control,End,Control End
C3T3,C3T3_15,264,1.173,Control,End,Control End
C3T3,C3T3_15,51,0.227,Control,End,Control End
C3T3,C3T3_15,68,0.302,Control,End,Control End
C3T3,C3T3_15,34,0.151,Control,End,Control End
C3T3,C3T3_15,44,0.196,Control,End,Control End
C3T3,C3T3_15,47,0.209,Control,End,Control End
C3T3,C3T3_15,36,0.16,Control,End,Control End
C3T3,C3T3_15,28,0.124,Control,End,Control End
C3T3,C3T3_15,91,0.404,Control,End,Control End
C3T3,C3T3_15,92,0.409,Control,End,Control End
C3T3,C3T3_15,121,0.538,Control,End,Control End
C3T3,C3T3_15,99,0.44,Control,End,Control End
C3T3,C3T3_15,211,0.938,Control,End,Control End
C3T3,C3T3_15,36,0.16,Control,End,Control End
C3T3,C3T3_15,16,0.071,Control,End,Control End
C3T3,C3T3_15,44,0.196,Control,End,Control End
C3T3,C3T3_15,239,1.062,Control,End,Control End
C3T3,C3T3_15,156,0.693,Control,End,Control End
C3T3,C3T3_15,66,0.293,Control,End,Control End
C3T3,C3T3_15,22,0.098,Control,End,Control End
C3T3,C3T3_15,39,0.173,Control,End,Control End
C3T3,C3T3_14,17,0.076,Control,End,Control End
C3T3,C3T3_14,492,2.187,Control,End,Control End
C3T3,C3T3_14,163,0.724,Control,End,Control End
C3T3,C3T3_14,68,0.302,Control,End,Control End
C3T3,C3T3_14,67,0.298,Control,End,Control End
C3T3,C3T3_14,98,0.436,Control,End,Control End
C3T3,C3T3_14,202,0.898,Control,End,Control End
C3T3,C3T3_14,325,1.444,Control,End,Control End
C3T3,C3T3_14,119,0.529,Control,End,Control End
C3T3,C3T3_14,284,1.262,Control,End,Control End
C3T3,C3T3_14,277,1.231,Control,End,Control End
C3T3,C3T3_14,251,1.116,Control,End,Control End
C3T3,C3T3_14,44,0.196,Control,End,Control End
C3T3,C3T3_14,43,0.191,Control,End,Control End
C3T3,C3T3_14,79,0.351,Control,End,Control End
C3T3,C3T3_14,15,0.067,Control,End,Control End
C3T3,C3T3_14,88,0.391,Control,End,Control End
C3T3,C3T3_14,323,1.436,Control,End,Control End
C3T3,C3T3_14,87,0.387,Control,End,Control End
C3T3,C3T3_14,479,2.129,Control,End,Control End
C3T3,C3T3_14,311,1.382,Control,End,Control End
C3T3,C3T3_14,19,0.084,Control,End,Control End
C3T3,C3T3_14,75,0.333,Control,End,Control End
C3T3,C3T3_14,49,0.218,Control,End,Control End
C3T3,C3T3_14,40,0.178,Control,End,Control End
C3T3,C3T3_14,210,0.933,Control,End,Control End
C3T3,C3T3_14,108,0.48,Control,End,Control End
C3T3,C3T3_14,130,0.578,Control,End,Control End
C3T3,C3T3_14,547,2.431,Control,End,Control End
C3T3,C3T3_14,137,0.609,Control,End,Control End
C3T3,C3T3_14,83,0.369,Control,End,Control End
C3T3,C3T3_14,597,2.653,Control,End,Control End
C3T3,C3T3_14,119,0.529,Control,End,Control End
C3T3,C3T3_14,577,2.564,Control,End,Control End
C3T3,C3T3_14,100,0.444,Control,End,Control End
C3T3,C3T3_14,123,0.547,Control,End,Control End
C3T3,C3T3_14,305,1.356,Control,End,Control End
C3T3,C3T3_14,420,1.867,Control,End,Control End
C3T3,C3T3_14,171,0.76,Control,End,Control End
C3T3,C3T3_14,849,3.773,Control,End,Control End
C3T3,C3T3_14,376,1.671,Control,End,Control End
C3T3,C3T3_14,110,0.489,Control,End,Control End
C3T3,C3T3_14,14,0.062,Control,End,Control End
C3T3,C3T3_14,86,0.382,Control,End,Control End
C3T3,C3T3_14,97,0.431,Control,End,Control End
C3T3,C3T3_14,16,0.071,Control,End,Control End
C3T3,C3T3_14,75,0.333,Control,End,Control End
C3T3,C3T3_14,78,0.347,Control,End,Control End
C3T3,C3T3_14,355,1.578,Control,End,Control End
C3T3,C3T3_14,235,1.044,Control,End,Control End
C3T3,C3T3_14,95,0.422,Control,End,Control End
C3T3,C3T3_14,830,3.689,Control,End,Control End
C3T3,C3T3_14,70,0.311,Control,End,Control End
C3T3,C3T3_14,94,0.418,Control,End,Control End
C3T3,C3T3_14,91,0.404,Control,End,Control End
C3T3,C3T3_14,54,0.24,Control,End,Control End
C3T3,C3T3_14,23,0.102,Control,End,Control End
C3T3,C3T3_14,223,0.991,Control,End,Control End
C3T3,C3T3_14,448,1.991,Control,End,Control End
C3T3,C3T3_14,351,1.56,Control,End,Control End
C3T3,C3T3_14,331,1.471,Control,End,Control End
C3T3,C3T3_14,154,0.684,Control,End,Control End
C3T3,C3T3_14,105,0.467,Control,End,Control End
C3T3,C3T3_14,124,0.551,Control,End,Control End
C3T3,C3T3_14,1889,8.396,Control,End,Control End
C3T3,C3T3_14,71,0.316,Control,End,Control End
C3T3,C3T3_14,369,1.64,Control,End,Control End
C3T3,C3T3_14,112,0.498,Control,End,Control End
C3T3,C3T3_14,77,0.342,Control,End,Control End
C3T3,C3T3_14,71,0.316,Control,End,Control End
C3T3,C3T3_14,134,0.596,Control,End,Control End
C3T3,C3T3_14,49,0.218,Control,End,Control End
C3T3,C3T3_14,405,1.8,Control,End,Control End
C3T3,C3T3_14,113,0.502,Control,End,Control End
C3T3,C3T3_14,522,2.32,Control,End,Control End
C3T3,C3T3_14,73,0.324,Control,End,Control End
C3T3,C3T3_14,12,0.053,Control,End,Control End
C3T3,C3T3_14,12,0.053,Control,End,Control End
C3T3,C3T3_14,101,0.449,Control,End,Control End
C3T3,C3T3_14,20,0.089,Control,End,Control End
C3T3,C3T3_14,63,0.28,Control,End,Control End
C3T3,C3T3_14,101,0.449,Control,End,Control End
C3T3,C3T3_14,397,1.764,Control,End,Control End
C3T3,C3T3_14,16,0.071,Control,End,Control End
C3T3,C3T3_14,169,0.751,Control,End,Control End
C3T3,C3T3_14,19,0.084,Control,End,Control End
C3T3,C3T3_14,75,0.333,Control,End,Control End
C3T3,C3T3_14,208,0.924,Control,End,Control End
C3T3,C3T3_14,123,0.547,Control,End,Control End
C3T3,C3T3_14,377,1.676,Control,End,Control End
C3T3,C3T3_14,656,2.916,Control,End,Control End
C3T3,C3T3_14,46,0.204,Control,End,Control End
C3T3,C3T3_14,173,0.769,Control,End,Control End
C3T3,C3T3_14,708,3.147,Control,End,Control End
C3T3,C3T3_14,123,0.547,Control,End,Control End
C3T3,C3T3_14,827,3.676,Control,End,Control End
C3T3,C3T3_14,12,0.053,Control,End,Control End
C3T3,C3T3_14,162,0.72,Control,End,Control End
C3T3,C3T3_14,43,0.191,Control,End,Control End
C3T3,C3T3_14,42,0.187,Control,End,Control End
C3T3,C3T3_14,53,0.236,Control,End,Control End
C3T3,C3T3_14,173,0.769,Control,End,Control End
C3T3,C3T3_14,66,0.293,Control,End,Control End
C3T3,C3T3_14,182,0.809,Control,End,Control End
C3T3,C3T3_14,84,0.373,Control,End,Control End
C3T3,C3T3_14,247,1.098,Control,End,Control End
C3T3,C3T3_14,60,0.267,Control,End,Control End
C3T3,C3T3_14,144,0.64,Control,End,Control End
C3T3,C3T3_14,495,2.2,Control,End,Control End
C3T3,C3T3_14,37,0.164,Control,End,Control End
C3T3,C3T3_14,50,0.222,Control,End,Control End
C3T3,C3T3_14,33,0.147,Control,End,Control End
C3T3,C3T3_14,101,0.449,Control,End,Control End
C3T3,C3T3_14,59,0.262,Control,End,Control End
C3T3,C3T3_14,201,0.893,Control,End,Control End
C3T3,C3T3_14,21,0.093,Control,End,Control End
C3T3,C3T3_14,314,1.396,Control,End,Control End
C3T3,C3T3_14,164,0.729,Control,End,Control End
C3T3,C3T3_14,471,2.093,Control,End,Control End
C3T3,C3T3_14,78,0.347,Control,End,Control End
C3T3,C3T3_14,52,0.231,Control,End,Control End
C3T3,C3T3_14,372,1.653,Control,End,Control End
C3T3,C3T3_14,127,0.564,Control,End,Control End
C3T3,C3T3_14,125,0.556,Control,End,Control End
C3T3,C3T3_14,13,0.058,Control,End,Control End
C3T3,C3T3_14,13,0.058,Control,End,Control End
C3T3,C3T3_14,81,0.36,Control,End,Control End
C3T3,C3T3_14,30,0.133,Control,End,Control End
C3T3,C3T3_14,296,1.316,Control,End,Control End
C3T3,C3T3_14,19,0.084,Control,End,Control End
C3T3,C3T3_14,105,0.467,Control,End,Control End
C3T3,C3T3_14,313,1.391,Control,End,Control End
C3T3,C3T3_14,532,2.364,Control,End,Control End
C3T3,C3T3_14,64,0.284,Control,End,Control End
C3T3,C3T3_14,42,0.187,Control,End,Control End
C3T3,C3T3_14,432,1.92,Control,End,Control End
C3T3,C3T3_14,91,0.404,Control,End,Control End
C3T3,C3T3_14,90,0.4,Control,End,Control End
C3T3,C3T3_14,234,1.04,Control,End,Control End
C3T3,C3T3_14,20,0.089,Control,End,Control End
C3T3,C3T3_14,37,0.164,Control,End,Control End
C3T3,C3T3_14,173,0.769,Control,End,Control End
C3T3,C3T3_14,38,0.169,Control,End,Control End
C3T3,C3T3_14,521,2.316,Control,End,Control End
C3T3,C3T3_14,342,1.52,Control,End,Control End
C3T3,C3T3_14,21,0.093,Control,End,Control End
C3T3,C3T3_14,279,1.24,Control,End,Control End
C3T3,C3T3_14,16,0.071,Control,End,Control End
C3T3,C3T3_14,79,0.351,Control,End,Control End
C3T3,C3T3_14,363,1.613,Control,End,Control End
C3T3,C3T3_14,230,1.022,Control,End,Control End
C3T3,C3T3_14,89,0.396,Control,End,Control End
C3T3,C3T3_14,34,0.151,Control,End,Control End
C3T3,C3T3_14,195,0.867,Control,End,Control End
C3T3,C3T3_14,670,2.978,Control,End,Control End
C3T3,C3T3_14,18,0.08,Control,End,Control End
C3T3,C3T3_14,106,0.471,Control,End,Control End
C3T3,C3T3_14,342,1.52,Control,End,Control End
C3T3,C3T3_14,327,1.453,Control,End,Control End
C3T3,C3T3_14,388,1.724,Control,End,Control End
C3T3,C3T3_14,346,1.538,Control,End,Control End
C3T3,C3T3_14,188,0.836,Control,End,Control End
C3T3,C3T3_14,67,0.298,Control,End,Control End
C3T3,C3T3_14,60,0.267,Control,End,Control End
C3T3,C3T3_14,168,0.747,Control,End,Control End
C3T3,C3T3_14,22,0.098,Control,End,Control End
C3T3,C3T3_14,110,0.489,Control,End,Control End
C3T3,C3T3_14,267,1.187,Control,End,Control End
C3T3,C3T3_14,162,0.72,Control,End,Control End
C3T3,C3T3_14,92,0.409,Control,End,Control End
C3T3,C3T3_14,105,0.467,Control,End,Control End
C3T3,C3T3_14,12,0.053,Control,End,Control End
C3T3,C3T3_14,183,0.813,Control,End,Control End
C3T3,C3T3_14,19,0.084,Control,End,Control End
C3T3,C3T3_14,182,0.809,Control,End,Control End
C3T3,C3T3_14,106,0.471,Control,End,Control End
C3T3,C3T3_14,122,0.542,Control,End,Control End
C3T3,C3T3_14,26,0.116,Control,End,Control End
C3T3,C3T3_13,69,0.307,Control,End,Control End
C3T3,C3T3_13,318,1.413,Control,End,Control End
C3T3,C3T3_13,176,0.782,Control,End,Control End
C3T3,C3T3_13,70,0.311,Control,End,Control End
C3T3,C3T3_13,166,0.738,Control,End,Control End
C3T3,C3T3_13,88,0.391,Control,End,Control End
C3T3,C3T3_13,180,0.8,Control,End,Control End
C3T3,C3T3_13,215,0.956,Control,End,Control End
C3T3,C3T3_13,1762,7.831,Control,End,Control End
C3T3,C3T3_13,196,0.871,Control,End,Control End
C3T3,C3T3_13,109,0.484,Control,End,Control End
C3T3,C3T3_13,38,0.169,Control,End,Control End
C3T3,C3T3_13,96,0.427,Control,End,Control End
C3T3,C3T3_13,133,0.591,Control,End,Control End
C3T3,C3T3_13,15,0.067,Control,End,Control End
C3T3,C3T3_13,67,0.298,Control,End,Control End
C3T3,C3T3_13,61,0.271,Control,End,Control End
C3T3,C3T3_13,376,1.671,Control,End,Control End
C3T3,C3T3_13,63,0.28,Control,End,Control End
C3T3,C3T3_13,143,0.636,Control,End,Control End
C3T3,C3T3_13,196,0.871,Control,End,Control End
C3T3,C3T3_13,15,0.067,Control,End,Control End
C3T3,C3T3_13,492,2.187,Control,End,Control End
C3T3,C3T3_13,1086,4.827,Control,End,Control End
C3T3,C3T3_13,163,0.724,Control,End,Control End
C3T3,C3T3_13,156,0.693,Control,End,Control End
C3T3,C3T3_13,30,0.133,Control,End,Control End
C3T3,C3T3_13,18,0.08,Control,End,Control End
C3T3,C3T3_13,279,1.24,Control,End,Control End
C3T3,C3T3_13,18,0.08,Control,End,Control End
C3T3,C3T3_13,340,1.511,Control,End,Control End
C3T3,C3T3_13,11,0.049,Control,End,Control End
C3T3,C3T3_13,115,0.511,Control,End,Control End
C3T3,C3T3_13,69,0.307,Control,End,Control End
C3T3,C3T3_13,31,0.138,Control,End,Control End
C3T3,C3T3_13,190,0.844,Control,End,Control End
C3T3,C3T3_13,66,0.293,Control,End,Control End
C3T3,C3T3_13,246,1.093,Control,End,Control End
C3T3,C3T3_13,98,0.436,Control,End,Control End
C3T3,C3T3_13,541,2.404,Control,End,Control End
C3T3,C3T3_13,540,2.4,Control,End,Control End
C3T3,C3T3_13,182,0.809,Control,End,Control End
C3T3,C3T3_13,13,0.058,Control,End,Control End
C3T3,C3T3_13,447,1.987,Control,End,Control End
C3T3,C3T3_13,155,0.689,Control,End,Control End
C3T3,C3T3_13,300,1.333,Control,End,Control End
C3T3,C3T3_13,118,0.524,Control,End,Control End
C3T3,C3T3_13,14,0.062,Control,End,Control End
C3T3,C3T3_13,108,0.48,Control,End,Control End
C3T3,C3T3_13,223,0.991,Control,End,Control End
C3T3,C3T3_13,81,0.36,Control,End,Control End
C3T3,C3T3_13,86,0.382,Control,End,Control End
C3T3,C3T3_13,84,0.373,Control,End,Control End
C3T3,C3T3_13,52,0.231,Control,End,Control End
C3T3,C3T3_13,24,0.107,Control,End,Control End
C3T3,C3T3_13,211,0.938,Control,End,Control End
C3T3,C3T3_13,40,0.178,Control,End,Control End
C3T3,C3T3_13,131,0.582,Control,End,Control End
C3T3,C3T3_13,13,0.058,Control,End,Control End
C3T3,C3T3_13,286,1.271,Control,End,Control End
C3T3,C3T3_13,139,0.618,Control,End,Control End
C3T3,C3T3_13,436,1.938,Control,End,Control End
C3T3,C3T3_13,246,1.093,Control,End,Control End
C3T3,C3T3_13,118,0.524,Control,End,Control End
C3T3,C3T3_13,483,2.147,Control,End,Control End
C3T3,C3T3_13,500,2.222,Control,End,Control End
C3T3,C3T3_13,110,0.489,Control,End,Control End
C3T3,C3T3_13,182,0.809,Control,End,Control End
C3T3,C3T3_13,492,2.187,Control,End,Control End
C3T3,C3T3_13,80,0.356,Control,End,Control End
C3T3,C3T3_13,413,1.836,Control,End,Control End
C3T3,C3T3_13,162,0.72,Control,End,Control End
C3T3,C3T3_13,661,2.938,Control,End,Control End
C3T3,C3T3_13,119,0.529,Control,End,Control End
C3T3,C3T3_13,326,1.449,Control,End,Control End
C3T3,C3T3_13,474,2.107,Control,End,Control End
C3T3,C3T3_13,72,0.32,Control,End,Control End
C3T3,C3T3_13,65,0.289,Control,End,Control End
C3T3,C3T3_13,459,2.04,Control,End,Control End
C3T3,C3T3_13,53,0.236,Control,End,Control End
C3T3,C3T3_13,11,0.049,Control,End,Control End
C3T3,C3T3_13,106,0.471,Control,End,Control End
C3T3,C3T3_13,21,0.093,Control,End,Control End
C3T3,C3T3_13,418,1.858,Control,End,Control End
C3T3,C3T3_13,51,0.227,Control,End,Control End
C3T3,C3T3_13,175,0.778,Control,End,Control End
C3T3,C3T3_13,3214,14.284,Control,End,Control End
C3T3,C3T3_13,315,1.4,Control,End,Control End
C3T3,C3T3_13,92,0.409,Control,End,Control End
C3T3,C3T3_13,462,2.053,Control,End,Control End
C3T3,C3T3_13,115,0.511,Control,End,Control End
C3T3,C3T3_13,266,1.182,Control,End,Control End
C3T3,C3T3_13,105,0.467,Control,End,Control End
C3T3,C3T3_13,204,0.907,Control,End,Control End
C3T3,C3T3_13,62,0.276,Control,End,Control End
C3T3,C3T3_13,217,0.964,Control,End,Control End
C3T3,C3T3_13,203,0.902,Control,End,Control End
C3T3,C3T3_13,490,2.178,Control,End,Control End
C3T3,C3T3_13,510,2.267,Control,End,Control End
C3T3,C3T3_13,24,0.107,Control,End,Control End
C3T3,C3T3_13,100,0.444,Control,End,Control End
C3T3,C3T3_13,11,0.049,Control,End,Control End
C3T3,C3T3_13,155,0.689,Control,End,Control End
C3T3,C3T3_13,105,0.467,Control,End,Control End
C3T3,C3T3_13,56,0.249,Control,End,Control End
C3T3,C3T3_13,13,0.058,Control,End,Control End
C3T3,C3T3_13,57,0.253,Control,End,Control End
C3T3,C3T3_13,81,0.36,Control,End,Control End
C3T3,C3T3_13,13,0.058,Control,End,Control End
C3T3,C3T3_13,126,0.56,Control,End,Control End
C3T3,C3T3_13,59,0.262,Control,End,Control End
C3T3,C3T3_13,148,0.658,Control,End,Control End
C3T3,C3T3_13,167,0.742,Control,End,Control End
C3T3,C3T3_13,1045,4.644,Control,End,Control End
C3T3,C3T3_13,679,3.018,Control,End,Control End
C3T3,C3T3_13,187,0.831,Control,End,Control End
C3T3,C3T3_13,15,0.067,Control,End,Control End
C3T3,C3T3_13,522,2.32,Control,End,Control End
C3T3,C3T3_13,47,0.209,Control,End,Control End
C3T3,C3T3_13,109,0.484,Control,End,Control End
C3T3,C3T3_13,16,0.071,Control,End,Control End
C3T3,C3T3_13,560,2.489,Control,End,Control End
C3T3,C3T3_13,190,0.844,Control,End,Control End
C3T3,C3T3_13,850,3.778,Control,End,Control End
C3T3,C3T3_13,56,0.249,Control,End,Control End
C3T3,C3T3_13,59,0.262,Control,End,Control End
C3T3,C3T3_13,76,0.338,Control,End,Control End
C3T3,C3T3_13,441,1.96,Control,End,Control End
C3T3,C3T3_13,84,0.373,Control,End,Control End
C3T3,C3T3_13,75,0.333,Control,End,Control End
C3T3,C3T3_13,57,0.253,Control,End,Control End
C3T3,C3T3_13,585,2.6,Control,End,Control End
C3T3,C3T3_13,98,0.436,Control,End,Control End
C3T3,C3T3_13,313,1.391,Control,End,Control End
C3T3,C3T3_13,122,0.542,Control,End,Control End
C3T3,C3T3_13,68,0.302,Control,End,Control End
C3T3,C3T3_13,300,1.333,Control,End,Control End
C3T3,C3T3_13,19,0.084,Control,End,Control End
C3T3,C3T3_13,380,1.689,Control,End,Control End
